Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:29,2561-03-31 20:30:29,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:29,2561-03-31 20:30:30,0.149s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:30:30,2561-03-31 20:30:31,0.889s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:30:31,2561-03-31 20:30:31,0.762s,PASSED
,,,,,,
Test Cases/Register volunteer/Register15,Chrome 65.0.3325.181,,2561-03-31 20:30:31,2561-03-31 20:30:52,20.377s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:30:31,2561-03-31 20:30:35,3.676s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:30:35,2561-03-31 20:30:40,4.740s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:30:40,2561-03-31 20:30:40,0.500s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:40,2561-03-31 20:30:41,0.331s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:41,2561-03-31 20:30:41,0.154s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:41,2561-03-31 20:30:41,0.147s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:30:41,2561-03-31 20:30:41,0.056s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:41,2561-03-31 20:30:41,0.165s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:41,2561-03-31 20:30:41,0.129s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:41,2561-03-31 20:30:41,0.131s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:41,2561-03-31 20:30:42,0.133s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:42,2561-03-31 20:30:42,0.243s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:42,2561-03-31 20:30:42,0.227s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:42,2561-03-31 20:30:42,0.190s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:42,2561-03-31 20:30:42,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:42,2561-03-31 20:30:43,0.105s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:43,2561-03-31 20:30:43,0.141s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:43,2561-03-31 20:30:45,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:45,2561-03-31 20:30:45,0.101s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:45,2561-03-31 20:30:47,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:47,2561-03-31 20:30:47,0.099s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:30:47,2561-03-31 20:30:49,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:49,2561-03-31 20:30:49,0.105s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:49,2561-03-31 20:30:49,0.128s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:30:49,2561-03-31 20:30:49,0.161s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:49,2561-03-31 20:30:50,0.332s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:50,2561-03-31 20:30:50,0.149s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:50,2561-03-31 20:30:50,0.174s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:50,2561-03-31 20:30:50,0.145s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:30:50,2561-03-31 20:30:51,0.755s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:30:51,2561-03-31 20:30:51,0.140s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:30:51,2561-03-31 20:30:52,0.742s,PASSED
,,,,,,
Test Cases/Register volunteer/Register16,Chrome 65.0.3325.181,\u0E01\u0E23\u0E2D\u0E01\u0E02\u0E49\u0E2D\u0E21\u0E39\u0E25\u0E17\u0E31\u0E49\u0E07\u0E2B\u0E21\u0E14 \u0E42\u0E14\u0E22\u0E40\u0E25\u0E37\u0E37\u0E2D\u0E01\u0E28\u0E32\u0E2A\u0E19\u0E32\u0E40\u0E1B\u0E47\u0E19 \u0E28\u0E32\u0E2A\u0E19\u0E32\u0E1E\u0E38\u0E17\u0E18,2561-03-31 20:30:52,2561-03-31 20:31:10,18.184s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:30:52,2561-03-31 20:30:54,2.431s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:30:54,2561-03-31 20:30:58,3.563s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:30:58,2561-03-31 20:30:58,0.569s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:58,2561-03-31 20:30:59,0.268s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:59,2561-03-31 20:30:59,0.151s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:59,2561-03-31 20:30:59,0.151s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:30:59,2561-03-31 20:30:59,0.057s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:59,2561-03-31 20:30:59,0.169s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:59,2561-03-31 20:30:59,0.129s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:59,2561-03-31 20:30:59,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:30:59,2561-03-31 20:31:00,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:00,2561-03-31 20:31:00,0.268s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:00,2561-03-31 20:31:00,0.187s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:00,2561-03-31 20:31:00,0.189s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:00,2561-03-31 20:31:00,0.208s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:00,2561-03-31 20:31:01,0.120s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:01,2561-03-31 20:31:01,0.112s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:01,2561-03-31 20:31:01,0.142s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:01,2561-03-31 20:31:03,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:03,2561-03-31 20:31:03,0.112s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:03,2561-03-31 20:31:05,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:05,2561-03-31 20:31:05,0.102s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:05,2561-03-31 20:31:07,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:07,2561-03-31 20:31:07,0.151s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:07,2561-03-31 20:31:07,0.126s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:07,2561-03-31 20:31:08,0.155s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:08,2561-03-31 20:31:08,0.360s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:08,2561-03-31 20:31:08,0.163s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:08,2561-03-31 20:31:08,0.172s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:08,2561-03-31 20:31:08,0.161s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:31:08,2561-03-31 20:31:09,0.785s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:31:09,2561-03-31 20:31:10,0.711s,PASSED
,,,,,,
Test Cases/Register volunteer/Register17,Chrome 65.0.3325.181,,2561-03-31 20:31:10,2561-03-31 20:31:28,18.520s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:31:10,2561-03-31 20:31:12,2.250s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:31:12,2561-03-31 20:31:16,4.223s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:31:16,2561-03-31 20:31:17,0.522s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:17,2561-03-31 20:31:17,0.265s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:17,2561-03-31 20:31:17,0.154s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:17,2561-03-31 20:31:18,0.145s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:31:18,2561-03-31 20:31:18,0.051s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:18,2561-03-31 20:31:18,0.196s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:18,2561-03-31 20:31:18,0.126s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:18,2561-03-31 20:31:18,0.155s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:18,2561-03-31 20:31:18,0.121s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:18,2561-03-31 20:31:18,0.244s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:18,2561-03-31 20:31:19,0.184s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:19,2561-03-31 20:31:19,0.181s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:19,2561-03-31 20:31:19,0.207s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:19,2561-03-31 20:31:19,0.100s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:19,2561-03-31 20:31:19,0.113s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:19,2561-03-31 20:31:19,0.138s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:19,2561-03-31 20:31:21,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:21,2561-03-31 20:31:21,0.110s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:21,2561-03-31 20:31:23,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:23,2561-03-31 20:31:24,0.114s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:24,2561-03-31 20:31:26,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:26,2561-03-31 20:31:26,0.114s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:26,2561-03-31 20:31:26,0.132s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:26,2561-03-31 20:31:26,0.206s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:26,2561-03-31 20:31:26,0.372s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:26,2561-03-31 20:31:27,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:27,2561-03-31 20:31:27,0.161s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:27,2561-03-31 20:31:27,0.163s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:31:27,2561-03-31 20:31:28,0.782s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:31:28,2561-03-31 20:31:28,0.713s,PASSED
,,,,,,
Test Cases/Register volunteer/Register18,Chrome 65.0.3325.181,,2561-03-31 20:31:28,2561-03-31 20:31:47,18.769s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:31:29,2561-03-31 20:31:31,2.275s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:31:31,2561-03-31 20:31:35,4.413s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:31:35,2561-03-31 20:31:36,0.556s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:36,2561-03-31 20:31:36,0.255s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:36,2561-03-31 20:31:36,0.159s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:36,2561-03-31 20:31:36,0.137s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:31:36,2561-03-31 20:31:36,0.047s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:36,2561-03-31 20:31:37,0.173s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:37,2561-03-31 20:31:37,0.130s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:37,2561-03-31 20:31:37,0.151s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:37,2561-03-31 20:31:37,0.143s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:37,2561-03-31 20:31:37,0.268s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:37,2561-03-31 20:31:37,0.203s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:37,2561-03-31 20:31:38,0.180s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:38,2561-03-31 20:31:38,0.197s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:38,2561-03-31 20:31:38,0.125s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:38,2561-03-31 20:31:38,0.109s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:38,2561-03-31 20:31:38,0.148s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:38,2561-03-31 20:31:40,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:40,2561-03-31 20:31:40,0.102s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:40,2561-03-31 20:31:42,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:42,2561-03-31 20:31:42,0.101s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:42,2561-03-31 20:31:44,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:44,2561-03-31 20:31:45,0.117s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:45,2561-03-31 20:31:45,0.137s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:45,2561-03-31 20:31:45,0.147s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:45,2561-03-31 20:31:45,0.359s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:45,2561-03-31 20:31:45,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:45,2561-03-31 20:31:46,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:46,2561-03-31 20:31:46,0.153s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:31:46,2561-03-31 20:31:46,0.770s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:31:46,2561-03-31 20:31:47,0.715s,PASSED
,,,,,,
Test Cases/Register volunteer/Register19,Chrome 65.0.3325.181,,2561-03-31 20:31:47,2561-03-31 20:32:06,18.858s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:31:47,2561-03-31 20:31:50,2.469s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:31:50,2561-03-31 20:31:54,4.011s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:31:54,2561-03-31 20:31:54,0.556s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:54,2561-03-31 20:31:55,0.271s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:55,2561-03-31 20:31:55,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:55,2561-03-31 20:31:55,0.163s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:31:55,2561-03-31 20:31:55,0.046s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:55,2561-03-31 20:31:55,0.182s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:55,2561-03-31 20:31:55,0.141s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:55,2561-03-31 20:31:56,0.150s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:56,2561-03-31 20:31:56,0.140s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:56,2561-03-31 20:31:56,0.255s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:56,2561-03-31 20:31:56,0.198s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:56,2561-03-31 20:31:56,0.190s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:56,2561-03-31 20:31:56,0.206s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:56,2561-03-31 20:31:57,0.110s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:57,2561-03-31 20:31:57,0.115s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:31:57,2561-03-31 20:31:57,0.147s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:57,2561-03-31 20:31:59,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:31:59,2561-03-31 20:31:59,0.123s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:31:59,2561-03-31 20:32:01,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:01,2561-03-31 20:32:01,0.105s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:32:01,2561-03-31 20:32:03,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:03,2561-03-31 20:32:03,0.152s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:03,2561-03-31 20:32:03,0.125s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:03,2561-03-31 20:32:04,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:04,2561-03-31 20:32:04,0.350s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:04,2561-03-31 20:32:04,0.162s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:04,2561-03-31 20:32:04,0.185s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:04,2561-03-31 20:32:04,0.164s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:32:04,2561-03-31 20:32:05,0.833s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:32:05,2561-03-31 20:32:06,0.819s,PASSED
,,,,,,
Test Cases/Register volunteer/Register20,Chrome 65.0.3325.181,,2561-03-31 20:32:06,2561-03-31 20:32:24,17.578s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:32:06,2561-03-31 20:32:09,2.460s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:32:09,2561-03-31 20:32:12,3.284s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:32:12,2561-03-31 20:32:12,0.535s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:12,2561-03-31 20:32:13,0.252s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:13,2561-03-31 20:32:13,0.166s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:13,2561-03-31 20:32:13,0.149s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:32:13,2561-03-31 20:32:13,0.046s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:13,2561-03-31 20:32:13,0.187s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:13,2561-03-31 20:32:13,0.135s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:13,2561-03-31 20:32:14,0.148s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:14,2561-03-31 20:32:14,0.134s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:14,2561-03-31 20:32:14,0.248s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:14,2561-03-31 20:32:14,0.202s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:14,2561-03-31 20:32:14,0.200s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:14,2561-03-31 20:32:14,0.107s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:14,2561-03-31 20:32:15,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:15,2561-03-31 20:32:15,0.135s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:32:15,2561-03-31 20:32:17,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:17,2561-03-31 20:32:17,0.098s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:32:17,2561-03-31 20:32:19,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:19,2561-03-31 20:32:19,0.106s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:32:19,2561-03-31 20:32:21,2.001s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:21,2561-03-31 20:32:21,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:21,2561-03-31 20:32:21,0.128s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:21,2561-03-31 20:32:21,0.167s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:21,2561-03-31 20:32:22,0.337s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:22,2561-03-31 20:32:22,0.158s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:22,2561-03-31 20:32:22,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:22,2561-03-31 20:32:22,0.144s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:32:22,2561-03-31 20:32:23,0.636s,PASSED
verifyTextPresent,Chrome 65.0.3325.181,,2561-03-31 20:32:23,2561-03-31 20:32:23,0.155s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:32:23,2561-03-31 20:32:24,0.717s,PASSED
,,,,,,
Test Cases/Register volunteer/Register21,Chrome 65.0.3325.181,,2561-03-31 20:32:24,2561-03-31 20:32:43,19.483s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:32:24,2561-03-31 20:32:26,2.417s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:32:26,2561-03-31 20:32:31,4.918s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:32:31,2561-03-31 20:32:32,0.523s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:32,2561-03-31 20:32:32,0.262s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:32,2561-03-31 20:32:32,0.179s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:32,2561-03-31 20:32:32,0.185s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:32:32,2561-03-31 20:32:32,0.054s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:32,2561-03-31 20:32:33,0.186s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:33,2561-03-31 20:32:33,0.134s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:33,2561-03-31 20:32:33,0.160s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:33,2561-03-31 20:32:33,0.132s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:33,2561-03-31 20:32:33,0.255s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:33,2561-03-31 20:32:33,0.201s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:33,2561-03-31 20:32:34,0.184s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:34,2561-03-31 20:32:34,0.234s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:34,2561-03-31 20:32:34,0.115s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:34,2561-03-31 20:32:34,0.113s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:34,2561-03-31 20:32:34,0.148s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:32:34,2561-03-31 20:32:36,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:36,2561-03-31 20:32:36,0.098s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:32:36,2561-03-31 20:32:38,2.002s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:38,2561-03-31 20:32:38,0.100s,PASSED
delay,Chrome 65.0.3325.181,,2561-03-31 20:32:38,2561-03-31 20:32:40,2.000s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:40,2561-03-31 20:32:41,0.119s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:41,2561-03-31 20:32:41,0.138s,PASSED
selectOptionByValue,Chrome 65.0.3325.181,,2561-03-31 20:32:41,2561-03-31 20:32:41,0.159s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:41,2561-03-31 20:32:41,0.385s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:41,2561-03-31 20:32:41,0.157s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:41,2561-03-31 20:32:42,0.166s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:42,2561-03-31 20:32:42,0.148s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:32:42,2561-03-31 20:32:42,0.748s,PASSED
closeBrowser,Chrome 65.0.3325.181,,2561-03-31 20:32:42,2561-03-31 20:32:43,0.699s,PASSED
,,,,,,
Test Cases/Register volunteer/Register22,Chrome 65.0.3325.181,,2561-03-31 20:32:43,2561-03-31 20:33:01,18.210s,PASSED
openBrowser,Chrome 65.0.3325.181,,2561-03-31 20:32:43,2561-03-31 20:32:46,2.437s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2561-03-31 20:32:46,2561-03-31 20:32:50,3.710s,PASSED
click,Chrome 65.0.3325.181,,2561-03-31 20:32:50,2561-03-31 20:32:50,0.559s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:50,2561-03-31 20:32:50,0.257s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:50,2561-03-31 20:32:50,0.147s,PASSED
setText,Chrome 65.0.3325.181,,2561-03-31 20:32:50,2561-03-31 20:32:51,0.139s,PASSED
uploadFile,Chrome 65.0.3325.181,,2561-03-31 20:32:51,2561-03-31 20:32:51,0.051s,PASSED
